cpu_temp,slot,channel,state,ms
28.5,6,1,open,20
28.5,6,2,close,9
28.5,6,2,open,18
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,21
28.5,9,1,close,10
28.5,9,1,open,25
28.5,9,2,close,8
28.5,9,2,open,19
28.5,9,3,close,9
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,23
28.5,12,1,close,11
28.5,12,1,open,31
28.5,12,2,close,9
28.5,12,2,open,21
28.5,12,3,close,9
28.5,12,3,open,30
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
28.5,3,0,close,10
28.5,3,0,open,20
28.5,3,1,close,7
28.5,3,1,open,24
28.5,3,2,close,7
28.5,3,2,open,21
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,7
28.5,3,3,close,7
28.5,6,0,close,9
28.5,6,0,open,25
28.5,6,1,close,9
28.5,6,1,open,21
28.5,6,2,close,9
28.5,6,2,open,20
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,22
28.5,9,1,close,10
28.5,9,1,open,25
28.5,9,2,close,8
28.5,9,2,open,19
28.5,9,3,close,10
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,22
28.5,12,1,close,11
28.5,12,1,open,23
28.5,12,2,close,9
28.5,12,2,open,17
28.5,12,3,close,9
28.5,12,3,open,24
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,8
28.5,3,0,close,10
28.5,3,0,open,17
28.5,3,1,close,7
28.5,3,1,open,24
28.5,3,2,close,8
28.5,3,2,open,23
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,7
28.5,3,3,close,7
28.5,6,0,close,9
28.5,6,0,open,25
28.5,6,1,close,9
28.5,6,1,open,20
28.5,6,2,close,9
28.5,6,2,open,18
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,23
28.5,9,1,close,10
28.5,9,1,open,36
28.5,9,2,close,8
28.5,9,2,open,19
28.5,9,3,close,9
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,20
28.5,12,1,close,11
28.5,12,1,open,28
28.5,12,2,close,9
28.5,12,2,open,21
28.5,12,3,close,9
28.5,12,3,open,24
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
28.5,3,2,open,6
28.5,3,0,close,10
28.5,3,0,open,20
28.5,3,1,close,7
28.5,3,1,open,24
28.5,3,2,close,8
28.5,3,2,open,22
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,8
28.5,3,3,close,8
28.5,6,0,close,9
28.5,6,0,open,24
28.5,6,1,close,9
28.5,6,1,open,20
28.5,6,2,close,9
28.5,6,2,open,19
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,21
28.5,9,1,close,10
28.5,9,1,open,29
28.5,9,2,close,8
28.5,9,2,open,20
28.5,9,3,close,9
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,24
28.5,12,1,close,10
28.5,12,1,open,31
28.5,12,2,close,9
28.5,12,2,open,18
28.5,12,3,close,9
28.5,12,3,open,27
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
28.5,3,2,open,5
28.5,3,0,close,10
28.5,3,0,open,20
28.5,3,1,close,7
28.5,3,1,open,24
28.5,3,2,close,8
28.5,3,2,open,21
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,8
28.5,3,3,close,8
28.5,6,0,close,9
28.5,6,0,open,23
28.5,6,1,close,9
28.5,6,1,open,20
28.5,6,2,close,9
28.5,6,2,open,18
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,22
28.5,9,1,close,10
28.5,9,1,open,27
28.5,9,2,close,8
28.5,9,2,open,19
28.5,9,3,close,9
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,25
28.5,12,1,close,10
28.5,12,1,open,29
28.5,12,2,close,9
28.5,12,2,open,18
28.5,12,3,close,9
28.5,12,3,open,28
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
28.5,3,0,close,10
28.5,3,0,open,20
28.5,3,1,close,7
28.5,3,1,open,24
28.5,3,2,close,8
28.5,3,2,open,22
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,8
28.5,3,3,close,8
28.5,6,0,close,9
28.5,6,0,open,25
28.5,6,1,close,9
28.5,6,1,open,21
28.5,6,2,close,9
28.5,6,2,open,17
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,20
28.5,9,1,close,10
28.5,9,1,open,29
28.5,9,2,close,8
28.5,9,2,open,20
28.5,9,3,close,9
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,20
28.5,12,1,close,11
28.5,12,1,open,29
28.5,12,2,close,9
28.5,12,2,open,20
28.5,12,3,close,9
28.5,12,3,open,22
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
28.5,3,2,open,5
28.5,3,0,close,10
28.5,3,0,open,20
28.5,3,1,close,7
28.5,3,1,open,25
28.5,3,2,close,8
28.5,3,2,open,24
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,8
28.5,3,3,close,8
28.5,6,0,close,9
28.5,6,0,open,25
28.5,6,1,close,9
28.5,6,1,open,20
28.5,6,2,close,9
28.5,6,2,open,18
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,23
28.5,9,1,close,10
28.5,9,1,open,25
28.5,9,2,close,8
28.5,9,2,open,20
28.5,9,3,close,10
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,23
28.5,12,1,close,11
28.5,12,1,open,26
28.5,12,2,close,8
28.5,12,2,open,21
28.5,12,3,close,9
28.5,12,3,open,25
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
28.5,3,0,close,10
28.5,3,0,open,17
28.5,3,1,close,7
28.5,3,1,open,24
28.5,3,2,close,8
28.5,3,2,open,23
28.5,3,3,close,9
28.5,3,0,close,10
28.5,3,2,close,7
28.5,3,3,close,7
28.5,6,0,close,9
28.5,6,0,open,23
28.5,6,1,close,9
28.5,6,1,open,20
28.5,6,2,close,9
28.5,6,2,open,17
28.5,6,3,close,10
28.5,6,2,close,9
28.5,6,3,close,9
28.5,9,0,close,9
28.5,9,0,open,22
28.5,9,1,close,10
28.5,9,1,open,28
28.5,9,2,close,8
28.5,9,2,open,19
28.5,9,3,close,9
28.5,9,3,open,19
28.5,12,0,close,11
28.5,12,0,open,22
28.5,12,1,close,11
28.5,12,1,open,28
28.5,12,2,close,9
28.5,12,2,open,20
28.5,12,3,close,9
28.5,12,3,open,26
28.5,12,0,close,11
28.5,12,1,close,10
28.5,12,2,close,9
29.0,3,2,open,6
29.0,3,0,close,10
29.0,3,0,open,20
29.0,3,1,close,7
29.0,3,1,open,24
29.0,3,2,close,7
29.0,3,2,open,21
29.0,3,3,close,9
29.0,3,0,close,10
29.0,3,2,close,8
29.0,3,3,close,8
29.0,6,0,close,9
29.0,6,0,open,25
29.0,6,1,close,9
29.0,6,1,open,20
29.0,6,2,close,9
29.0,6,2,open,18
29.0,6,3,close,10
29.0,6,2,close,9
29.0,6,3,close,9
29.0,9,0,close,9
29.0,9,0,open,21
29.0,9,1,close,10
29.0,9,1,open,29
29.0,9,2,close,8
29.0,9,2,open,19
29.0,9,3,close,9
29.0,9,3,open,19
29.0,12,0,close,10
29.0,12,0,open,22
29.0,12,1,close,10
29.0,12,1,open,25
29.0,12,2,close,9
29.0,12,2,open,21
29.0,12,3,close,9
29.0,12,3,open,24
29.0,12,0,close,11
29.0,12,1,close,10
29.0,12,2,close,9
29.0,3,2,open,5
29.0,3,0,close,10
29.0,3,0,open,17
29.0,3,1,close,7
29.0,3,1,open,24
29.0,3,2,close,7
29.0,3,2,open,21
29.0,3,3,close,9
29.0,3,0,close,10
29.0,3,2,close,7
29.0,3,3,close,7
29.0,6,0,close,9
29.0,6,0,open,24
29.0,6,1,close,9
29.0,6,1,open,20
29.0,6,2,close,9
29.0,6,2,open,18
29.0,6,3,close,10
29.0,6,2,close,9
29.0,6,3,close,9
29.0,9,0,close,9
29.0,9,0,open,23
29.0,9,1,close,10
29.0,9,1,open,25
29.0,9,2,close,8
29.0,9,2,open,21
29.0,9,3,close,10
29.0,9,3,open,19
29.0,12,0,close,11
29.0,12,0,open,24
29.0,12,1,close,10
29.0,12,1,open,26
29.0,12,2,close,9
29.0,12,2,open,17
29.0,12,3,close,9
29.0,12,3,open,27
29.0,12,0,close,11
29.0,12,1,close,10
29.0,12,2,close,9
29.0,3,2,open,5
29.0,3,0,close,10
29.0,3,0,open,20
29.0,3,1,close,7
29.0,3,1,open,24
29.0,3,2,close,8
29.0,3,2,open,21
29.0,3,3,close,9
29.0,3,0,close,9
29.0,3,2,close,8
29.0,3,3,close,8
29.0,6,0,close,9
29.0,6,0,open,25
29.0,6,1,close,9
29.0,6,1,open,20
29.0,6,2,close,9
29.0,6,2,open,19
29.0,6,3,close,10
29.0,6,2,close,9
29.0,6,3,close,9
29.0,9,0,close,9
29.0,9,0,open,23
29.0,9,1,close,9
29.0,9,1,open,35
29.0,9,2,close,8
29.0,9,2,open,21
29.0,9,3,close,10
29.0,9,3,open,19
29.0,12,0,close,11
29.0,12,0,open,22
29.0,12,1,close,11
29.0,12,1,open,26
29.0,12,2,close,9
29.0,12,2,open,21
29.0,12,3,close,9
29.0,12,3,open,28
29.0,12,0,close,11
29.0,12,1,close,10
29.0,12,2,close,9
34.5,3,0,close,10
34.5,3,0,open,20
34.5,3,1,close,7
34.5,3,1,open,23
34.5,3,2,close,8
34.5,3,2,open,20
34.5,3,3,close,9
34.5,3,0,close,9
34.5,3,2,close,7
34.5,3,3,close,7
34.5,6,0,close,9
34.5,6,0,open,25
34.5,6,1,close,9
34.5,6,1,open,20
34.5,6,2,close,9
34.5,6,2,open,18
34.5,6,3,close,10
34.5,6,2,close,9
34.5,6,3,close,9
34.5,9,0,close,10
34.5,9,0,open,24
34.5,9,1,close,9
34.5,9,1,open,25
34.5,9,2,close,8
34.5,9,2,open,20
34.5,9,3,close,10
34.5,9,3,open,19
34.5,12,0,close,10
34.5,12,0,open,22
34.5,12,1,close,10
34.5,12,1,open,24
34.5,12,2,close,9
34.5,12,2,open,21
34.5,12,3,close,9
34.5,12,3,open,27
34.5,12,0,close,11
34.5,12,1,close,10
34.5,12,2,close,9
34.5,3,2,open,6
34.5,3,0,close,10
34.5,3,0,open,20
34.5,3,1,close,7
34.5,3,1,open,23
34.5,3,2,close,8
34.5,3,2,open,21
34.5,3,3,close,9
34.5,3,0,close,10
34.5,3,2,close,8
34.5,3,3,close,8
34.5,6,0,close,9
34.5,6,0,open,24
34.5,6,1,close,9
34.5,6,1,open,20
34.5,6,2,close,9
34.5,6,2,open,21
34.5,6,3,close,10
34.5,6,2,close,9
34.5,6,3,close,9
34.5,9,0,close,10
34.5,9,0,open,21
34.5,9,1,close,10
34.5,9,1,open,28
34.5,9,2,close,8
34.5,9,2,open,19
34.5,9,3,close,10
34.5,9,3,open,15
34.5,12,0,close,10
34.5,12,0,open,24
34.5,12,1,close,10
34.5,12,1,open,27
34.5,12,2,close,9
34.5,12,2,open,21
34.5,12,3,close,9
34.5,12,3,open,27
34.5,12,0,close,10
34.5,12,1,close,10
34.5,12,2,close,9
33.5,3,2,open,10
33.5,3,0,close,10
33.5,3,0,open,17
33.5,3,1,close,7
33.5,3,1,open,24
33.5,3,2,close,8
33.5,3,2,open,21
33.5,3,3,close,9
33.5,3,0,close,10
33.5,3,2,close,8
33.5,3,3,close,8
33.5,6,0,close,9
33.5,6,0,open,26
33.5,6,1,close,9
33.5,6,1,open,20
33.5,6,2,close,9
33.5,6,2,open,18
33.5,6,3,close,10
33.5,6,2,close,9
33.5,6,3,close,9
33.5,9,0,close,10
33.5,9,0,open,20
33.5,9,1,close,10
33.5,9,1,open,26
33.5,9,2,close,8
33.5,9,2,open,19
33.5,9,3,close,9
33.5,9,3,open,15
33.5,12,0,close,10
33.5,12,0,open,21
33.5,12,1,close,10
33.5,12,1,open,26
33.5,12,2,close,9
33.5,12,2,open,20
33.5,12,3,close,9
33.5,12,3,open,23
33.5,12,0,close,10
33.5,12,1,close,10
33.5,12,2,close,9
32.5,3,2,open,9
32.5,3,0,close,10
32.5,3,0,open,17
32.5,3,1,close,7
32.5,3,1,open,23
32.5,3,2,close,8
32.5,3,2,open,20
32.5,3,3,close,9
32.5,3,0,close,10
32.5,3,2,close,8
32.5,3,3,close,8
32.5,6,0,close,9
32.5,6,0,open,24
32.5,6,1,close,9
32.5,6,1,open,20
32.5,6,2,close,9
32.5,6,2,open,18
32.5,6,3,close,10
32.5,6,2,close,10
32.5,6,3,close,10
32.5,9,0,close,9
32.5,9,0,open,21
32.5,9,1,close,10
32.5,9,1,open,26
32.5,9,2,close,8
32.5,9,2,open,20
32.5,9,3,close,10
32.5,9,3,open,15
32.5,12,0,close,10
32.5,12,0,open,22
32.5,12,1,close,10
32.5,12,1,open,28
32.5,12,2,close,9
32.5,12,2,open,20
32.5,12,3,close,9
32.5,12,3,open,28
32.5,12,0,close,10
32.5,12,1,close,10
32.5,12,2,close,9
31.5,3,2,open,9
31.5,3,0,close,10
31.5,3,0,open,17
31.5,3,1,close,7
31.5,3,1,open,23
31.5,3,2,close,8
31.5,3,2,open,21
31.5,3,3,close,9
31.5,3,0,close,10
31.5,3,2,close,7
31.5,3,3,close,7
31.5,6,0,close,9
31.5,6,0,open,24
31.5,6,1,close,9
31.5,6,1,open,20
31.5,6,2,close,9
31.5,6,2,open,18
31.5,6,3,close,10
31.5,6,2,close,9
31.5,6,3,close,9
31.5,9,0,close,10
31.5,9,0,open,20
31.5,9,1,close,10
31.5,9,1,open,26
31.5,9,2,close,8
31.5,9,2,open,20
31.5,9,3,close,10
31.5,9,3,open,15
31.5,12,0,close,10
31.5,12,0,open,24
31.5,12,1,close,10
31.5,12,1,open,30
31.5,12,2,close,9
31.5,12,2,open,20
31.5,12,3,close,9
31.5,12,3,open,26
31.5,12,0,close,10
31.5,12,1,close,10
31.5,12,2,close,9
31.0,3,2,open,5
31.0,3,0,close,10
31.0,3,0,open,17
31.0,3,1,close,7
31.0,3,1,open,24
31.0,3,2,close,8
31.0,3,2,open,21
31.0,3,3,close,9
31.0,3,0,close,10
31.0,3,2,close,8
31.0,3,3,close,8
31.0,6,0,close,9
31.0,6,0,open,24
31.0,6,1,close,9
31.0,6,1,open,20
31.0,6,2,close,9
31.0,6,2,open,18
31.0,6,3,close,10
31.0,6,2,close,9
31.0,6,3,close,9
31.0,9,0,close,10
31.0,9,0,open,21
31.0,9,1,close,10
31.0,9,1,open,26
31.0,9,2,close,8
31.0,9,2,open,20
31.0,9,3,close,10
31.0,9,3,open,15
31.0,12,0,close,10
31.0,12,0,open,21
31.0,12,1,close,10
31.0,12,1,open,30
31.0,12,2,close,9
31.0,12,2,open,20
31.0,12,3,close,9
31.0,12,3,open,26
31.0,12,0,close,10
31.0,12,1,close,10
31.0,12,2,close,9
30.5,3,2,open,5
30.5,3,0,close,10
30.5,3,0,open,20
30.5,3,1,close,7
30.5,3,1,open,24
30.5,3,2,close,7
30.5,3,2,open,21
30.5,3,3,close,9
30.5,3,0,close,10
30.5,3,2,close,7
30.5,3,3,close,7
30.5,6,0,close,9
30.5,6,0,open,25
30.5,6,1,close,9
30.5,6,1,open,20
30.5,6,2,close,9
30.5,6,2,open,18
30.5,6,3,close,10
30.5,6,2,close,9
30.5,6,3,close,9
30.5,9,0,close,9
30.5,9,0,open,21
30.5,9,1,close,10
30.5,9,1,open,27
30.5,9,2,close,8
30.5,9,2,open,22
30.5,9,3,close,9
30.5,9,3,open,19
30.5,12,0,close,11
30.5,12,0,open,22
30.5,12,1,close,10
30.5,12,1,open,25
30.5,12,2,close,9
30.5,12,2,open,20
30.5,12,3,close,9
30.5,12,3,open,27
30.5,12,0,close,11
30.5,12,1,close,10
30.5,12,2,close,9
30.5,3,0,close,10
30.5,3,0,open,17
30.5,3,1,close,7
30.5,3,1,open,24
30.5,3,2,close,7
30.5,3,2,open,23
30.5,3,3,close,9
30.5,3,0,close,10
30.5,3,2,close,9
30.5,3,3,close,9
30.5,6,0,close,9
30.5,6,0,open,25
30.5,6,1,close,9
30.5,6,1,open,20
30.5,6,2,close,9
30.5,6,2,open,17
30.5,6,3,close,10
30.5,6,2,close,9
30.5,6,3,close,9
30.5,9,0,close,10
30.5,9,0,open,20
30.5,9,1,close,10
30.5,9,1,open,29
30.5,9,2,close,8
30.5,9,2,open,19
30.5,9,3,close,10
30.5,9,3,open,15
30.5,12,0,close,11
30.5,12,0,open,22
30.5,12,1,close,11
30.5,12,1,open,28
30.5,12,2,close,9
30.5,12,2,open,20
30.5,12,3,close,9
30.5,12,3,open,25
30.5,12,0,close,10
30.5,12,1,close,10
30.5,12,2,close,9
30.5,3,2,open,7
30.5,3,0,close,10
30.5,3,0,open,17
30.5,3,1,close,7
30.5,3,1,open,23
30.5,3,2,close,7
30.5,3,2,open,21
30.5,3,3,close,9
30.5,3,0,close,10
30.5,3,2,close,7
30.5,3,3,close,7
30.5,6,0,close,9
30.5,6,0,open,23
30.5,6,1,close,9
30.5,6,1,open,20
30.5,6,2,close,9
30.5,6,2,open,18
30.5,6,3,close,10
30.5,6,2,close,9
30.5,6,3,close,9
30.5,9,0,close,9
30.5,9,0,open,19
30.5,9,1,close,10
30.5,9,1,open,33
30.5,9,2,close,8
30.5,9,2,open,20
30.5,9,3,close,10
30.5,9,3,open,19
30.5,12,0,close,10
30.5,12,0,open,22
30.5,12,1,close,10
30.5,12,1,open,28
30.5,12,2,close,9
30.5,12,2,open,20
30.5,12,3,close,9
30.5,12,3,open,23
30.5,12,0,close,10
30.5,12,1,close,10
30.5,12,2,close,9
30.0,3,0,close,10
30.0,3,0,open,17
30.0,3,1,close,7
30.0,3,1,open,23
30.0,3,2,close,8
30.0,3,2,open,24
30.0,3,3,close,9
30.0,3,0,close,10
30.0,3,2,close,8
30.0,3,3,close,8
30.0,6,0,close,9
30.0,6,0,open,24
30.0,6,1,close,9
30.0,6,1,open,20
30.0,6,2,close,9
30.0,6,2,open,18
30.0,6,3,close,10
30.0,6,2,close,9
30.0,6,3,close,9
30.0,9,0,close,10
30.0,9,0,open,20
30.0,9,1,close,10
30.0,9,1,open,29
30.0,9,2,close,8
30.0,9,2,open,20
30.0,9,3,close,8
30.0,9,3,open,15
30.0,12,0,close,10
30.0,12,0,open,21
30.0,12,1,close,10
30.0,12,1,open,28
30.0,12,2,close,8
30.0,12,2,open,20
30.0,12,3,close,9
30.0,12,3,open,28
30.0,12,0,close,11
30.0,12,1,close,10
30.0,12,2,close,9
30.0,3,2,open,4
30.0,3,0,close,10
30.0,3,0,open,17
30.0,3,1,close,7
30.0,3,1,open,23
30.0,3,2,close,7
30.0,3,2,open,22
30.0,3,3,close,9
30.0,3,0,close,10
30.0,3,2,close,7
30.0,3,3,close,7
30.0,6,0,close,9
30.0,6,0,open,23
30.0,6,1,close,9
30.0,6,1,open,20
30.0,6,2,close,9
30.0,6,2,open,18
30.0,6,3,close,10
30.0,6,2,close,10
30.0,6,3,close,10
30.0,9,0,close,9
30.0,9,0,open,20
30.0,9,1,close,10
30.0,9,1,open,28
30.0,9,2,close,8
30.0,9,2,open,20
30.0,9,3,close,10
30.0,9,3,open,15
30.0,12,0,close,11
30.0,12,0,open,21
30.0,12,1,close,10
30.0,12,1,open,28
30.0,12,2,close,9
30.0,12,2,open,20
30.0,12,3,close,9
30.0,12,3,open,28
30.0,12,0,close,11
30.0,12,1,close,10
30.0,12,2,close,9
30.0,3,2,open,4
30.0,3,0,close,10
30.0,3,0,open,20
30.0,3,1,close,7
30.0,3,1,open,23
30.0,3,2,close,8
30.0,3,2,open,21
30.0,3,3,close,9
30.0,3,0,close,10
30.0,3,2,close,9
30.0,3,3,close,9
30.0,6,0,close,9
30.0,6,0,open,23
30.0,6,1,close,9
30.0,6,1,open,20
30.0,6,2,close,9
30.0,6,2,open,18
30.0,6,3,close,10
30.0,6,2,close,9
30.0,6,3,close,9
30.0,9,0,close,9
30.0,9,0,open,22
30.0,9,1,close,10
30.0,9,1,open,34
30.0,9,2,close,8
30.0,9,2,open,20
30.0,9,3,close,10
30.0,9,3,open,15
30.0,12,0,close,11
30.0,12,0,open,24
30.0,12,1,close,10
30.0,12,1,open,25
30.0,12,2,close,9
30.0,12,2,open,20
30.0,12,3,close,9
30.0,12,3,open,26
30.0,12,0,close,10
30.0,12,1,close,10
30.0,12,2,close,9
30.0,3,2,open,5
30.0,3,0,close,9
30.0,3,0,open,17
30.0,3,1,close,7
30.0,3,1,open,23
30.0,3,2,close,7
30.0,3,2,open,24
30.0,3,3,close,9
30.0,3,0,close,9
30.0,3,2,close,9
30.0,3,3,close,9
30.0,6,0,close,9
30.0,6,0,open,25
30.0,6,1,close,9
30.0,6,1,open,20
30.0,6,2,close,9
30.0,6,2,open,18
30.0,6,3,close,10
30.0,6,2,close,9
30.0,6,3,close,9
30.0,9,0,close,10
30.0,9,0,open,22
30.0,9,1,close,9
30.0,9,1,open,26
30.0,9,2,close,8
30.0,9,2,open,20
30.0,9,3,close,10
30.0,9,3,open,19
30.0,12,0,close,11
30.0,12,0,open,23
30.0,12,1,close,11
30.0,12,1,open,22
30.0,12,2,close,9
30.0,12,2,open,17
30.0,12,3,close,9
30.0,12,3,open,24
30.0,12,0,close,11
30.0,12,1,close,10
30.0,12,2,close,9
29.5,3,2,open,6
29.5,3,0,close,10
29.5,3,0,open,17
29.5,3,1,close,7
29.5,3,1,open,23
29.5,3,2,close,8
29.5,3,2,open,21
29.5,3,3,close,9
29.5,3,0,close,10
29.5,3,2,close,9
29.5,3,3,close,9
29.5,6,0,close,9
29.5,6,0,open,25
29.5,6,1,close,9
29.5,6,1,open,20
29.5,6,2,close,9
29.5,6,2,open,18
29.5,6,3,close,10
29.5,6,2,close,9
29.5,6,3,close,9
29.5,9,0,close,9
29.5,9,0,open,22
29.5,9,1,close,10
29.5,9,1,open,28
29.5,9,2,close,8
29.5,9,2,open,20
29.5,9,3,close,10
29.5,9,3,open,15
29.5,12,0,close,11
29.5,12,0,open,21
29.5,12,1,close,11
29.5,12,1,open,28
29.5,12,2,close,9
29.5,12,2,open,21
29.5,12,3,close,9
29.5,12,3,open,27
29.5,12,0,close,11
29.5,12,1,close,10
29.5,12,2,close,9
30.0,3,2,open,5
30.0,3,0,close,10
30.0,3,0,open,17
30.0,3,1,close,7
30.0,3,1,open,24
30.0,3,2,close,7
30.0,3,2,open,22
30.0,3,3,close,9
30.0,3,0,close,10
30.0,3,2,close,9
30.0,3,3,close,9
30.0,6,0,close,9
30.0,6,0,open,24
30.0,6,1,close,9
30.0,6,1,open,20
30.0,6,2,close,9
30.0,6,2,open,17
30.0,6,3,close,10
30.0,6,2,close,9
30.0,6,3,close,9
30.0,9,0,close,9
30.0,9,0,open,22
30.0,9,1,close,10
30.0,9,1,open,36
30.0,9,2,close,8
30.0,9,2,open,20
30.0,9,3,close,10
30.0,9,3,open,19
30.0,12,0,close,11
30.0,12,0,open,21
30.0,12,1,close,10
30.0,12,1,open,25
30.0,12,2,close,9
30.0,12,2,open,20
30.0,12,3,close,9
30.0,12,3,open,25
30.0,12,0,close,11
30.0,12,1,close,10
30.0,12,2,close,9
29.5,3,0,close,10
29.5,3,0,open,19
29.5,3,1,close,7
29.5,3,1,open,24
29.5,3,2,close,9
29.5,3,2,open,21
29.5,3,3,close,9
29.5,3,0,close,10
29.5,3,2,close,8
29.5,3,3,close,8
29.5,6,0,close,9
29.5,6,0,open,23
29.5,6,1,close,9
29.5,6,1,open,20
29.5,6,2,close,9
29.5,6,2,open,18
29.5,6,3,close,10
29.5,6,2,close,9
29.5,6,3,close,9
29.5,9,0,close,9
29.5,9,0,open,22
29.5,9,1,close,10
29.5,9,1,open,26
29.5,9,2,close,8
29.5,9,2,open,20
29.5,9,3,close,10
29.5,9,3,open,19
29.5,12,0,close,11
29.5,12,0,open,23
29.5,12,1,close,11
29.5,12,1,open,25
29.5,12,2,close,9
29.5,12,2,open,20
29.5,12,3,close,9
29.5,12,3,open,25
29.5,12,0,close,11
29.5,12,1,close,10
29.5,12,2,close,9
29.5,3,2,open,5
29.5,3,0,close,10
29.5,3,0,open,17
29.5,3,1,close,7
29.5,3,1,open,23
29.5,3,2,close,8
29.5,3,2,open,21
29.5,3,3,close,9
29.5,3,0,close,10
29.5,3,2,close,7
29.5,3,3,close,7
29.5,6,0,close,9
29.5,6,0,open,24
29.5,6,1,close,9
29.5,6,1,open,20
29.5,6,2,close,9
29.5,6,2,open,21
29.5,6,3,close,10
29.5,6,2,close,9
29.5,6,3,close,9
29.5,9,0,close,9
29.5,9,0,open,22
29.5,9,1,close,10
29.5,9,1,open,26
29.5,9,2,close,8
29.5,9,2,open,20
29.5,9,3,close,7
29.5,9,3,open,15
29.5,12,0,close,11
29.5,12,0,open,21
29.5,12,1,close,10
29.5,12,1,open,26
29.5,12,2,close,9
29.5,12,2,open,20
29.5,12,3,close,9
29.5,12,3,open,33
29.5,12,0,close,11
29.5,12,1,close,10
29.5,12,2,close,9
30.0,3,2,open,6
30.0,3,0,close,9
30.0,3,0,open,20
30.0,3,1,close,7
30.0,3,1,open,24
30.0,3,2,close,8
30.0,3,2,open,21
30.0,3,3,close,9
30.0,3,0,close,10
30.0,3,2,close,8
30.0,3,3,close,8
30.0,6,0,close,9
30.0,6,0,open,25
30.0,6,1,close,9
30.0,6,1,open,20
30.0,6,2,close,9
30.0,6,2,open,19
30.0,6,3,close,10
30.0,6,2,close,9
30.0,6,3,close,9
30.0,9,0,close,9
30.0,9,0,open,23
30.0,9,1,close,10
30.0,9,1,open,27
30.0,9,2,close,8
30.0,9,2,open,20
30.0,9,3,close,9
30.0,9,3,open,19
30.0,12,0,close,11
30.0,12,0,open,24
30.0,12,1,close,10
30.0,12,1,open,25
30.0,12,2,close,9
30.0,12,2,open,20
30.0,12,3,close,9
30.0,12,3,open,28
30.0,12,0,close,11
30.0,12,1,close,10
30.0,12,2,close,9
-14.5,3,2,open,6
-14.5,3,0,close,9
-14.5,3,0,open,21
-14.5,3,1,close,7
-14.5,3,1,open,25
-14.5,3,2,close,6
-14.5,3,2,open,25
-14.5,3,3,close,9
-14.5,3,0,close,9
-14.5,3,2,close,6
-14.5,3,3,close,6
-14.5,6,2,open,6
-14.5,6,0,close,9
-14.5,6,0,open,26
-14.5,6,1,close,9
-14.5,6,1,open,23
-14.5,6,2,close,8
-14.5,6,2,open,21
-14.5,6,3,close,10
-14.5,6,2,close,8
-14.5,6,3,close,8
-14.5,9,0,close,9
-14.5,9,0,open,24
-14.5,9,1,close,9
-14.5,9,1,open,25
-14.5,9,2,close,8
-14.5,9,2,open,22
-14.5,9,3,close,10
-14.5,9,3,open,20
-14.5,12,0,close,8
-14.5,12,0,open,20
-14.5,12,1,close,10
-14.5,12,1,open,22
-14.5,12,2,close,9
-14.5,12,2,open,18
-14.5,12,3,close,8
-14.5,12,3,open,24
-14.5,12,0,close,7
-14.5,12,1,close,10
-14.5,12,2,close,9
-15.5,3,2,open,6
-15.5,3,0,close,9
-15.5,3,0,open,19
-15.5,3,1,close,7
-15.5,3,1,open,26
-15.5,3,2,close,6
-15.5,3,2,open,21
-15.5,3,3,close,9
-15.5,3,0,close,9
-15.5,3,2,close,6
-15.5,3,3,close,6
